name,rate,rating_numerator,dog_stage,comments,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,expanded_urls,text_url,jpg_url,timestamp,rating_denominator,tweet_id
,1.3,13,,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,5096,22085,golden retriever,0.89,True,labrador retriever,0.04,True,saluki,0.01,True,https://twitter.com/dog_rates/status/813187593374461952/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,2016-12-26,10,813187593374461952
winnie,1.3,13,,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,3937,19637,pembroke,0.69,True,cardigan,0.31,True,basenji,0.0,True,https://twitter.com/dog_rates/status/842535590457499648/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,2017-03-17,10,842535590457499648
,1.3,13,,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,2728,9361,beagle,0.85,True,ibizan hound,0.04,True,italian greyhound,0.02,True,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,2016-12-25,10,813142292504645637
,1.3,13,,Just got home from college. Dis my dog. She does all my homework. Big red turd in background. 13/10 no bias at all https://t.co/6WGFp9cuj6,127,610,golden retriever,0.92,True,labrador retriever,0.05,True,kuvasz,0.01,True,https://twitter.com/dog_rates/status/669327207240699904/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/CUntin8WIAADmLk.jpg,2015-11-25,10,669327207240699904
buer,1.3,13,,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,8503,23337,golden retriever,0.91,True,labrador retriever,0.08,True,kuvasz,0.0,True,https://twitter.com/dog_rates/status/813051746834595840/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,2016-12-25,10,813051746834595840
chrlie,1.3,13,,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,4023,16440,labrador retriever,0.46,True,golden retriever,0.15,True,chihuahua,0.11,True,https://twitter.com/dog_rates/status/842846295480000512/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,2017-03-17,10,842846295480000512
stnley,1.3,13,,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,5484,24664,great pyrenees,1.0,True,kuvasz,0.0,True,newfoundland,0.0,True,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,2017-03-05,10,838476387338051585
pisley,1.3,13,,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,7390,0,samoyed,0.42,True,malamute,0.25,True,kuvasz,0.16,True,"https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1,https://twitter.com/dog_rates/status/822489057087389700/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,2017-01-21,10,822647212903690241
disy,1.3,13,,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,2059,11469,pembroke,0.62,True,cardigan,0.36,True,appenzeller,0.0,True,https://twitter.com/dog_rates/status/831670449226514432/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,2017-02-15,10,831670449226514432
dexter,1.3,13,,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,18627,58302,boxer,0.31,True,dalmatian,0.24,True,conch,0.13,False,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,2017-02-07,10,829011960981237760
tucker,1.3,13,,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,1082,8143,pembroke,0.33,True,golden retriever,0.32,True,labrador retriever,0.12,True,https://twitter.com/dog_rates/status/827600520311402496/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,2017-02-03,10,827600520311402496
beebop,1.3,13,,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",1216,8112,american staffordshire terrier,0.52,True,staffordshire bullterrier,0.19,True,chihuahua,0.04,True,https://twitter.com/dog_rates/status/828376505180889089/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,2017-02-05,10,828376505180889089
bronte,1.3,13,,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,3636,22585,west highland white terrier,0.92,True,maltese dog,0.03,True,lakeland terrier,0.02,True,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,2017-02-20,10,833722901757046785
poppy,1.3,13,,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,2357,16258,golden retriever,0.73,True,cocker spaniel,0.07,True,tibetan mastiff,0.05,True,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,2017-02-20,10,833479644947025920
rhino,1.3,13,doggo,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",2522,14549,boxer,0.54,True,french bulldog,0.32,True,bull mastiff,0.09,True,"https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,2017-02-18,10,832998151111966721
lfie,1.3,13,,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,6746,28085,seat belt,0.77,False,chesapeake bay retriever,0.03,True,polecat,0.03,False,https://twitter.com/dog_rates/status/828770345708580865/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,2017-02-07,10,828770345708580865
strid,1.3,13,doggo,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,10706,38074,staffordshire bullterrier,0.76,True,american staffordshire terrier,0.15,True,chesapeake bay retriever,0.05,True,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,2017-02-08,10,829374341691346946
disy,1.3,13,,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,3582,19183,chow,0.8,True,seat belt,0.16,False,pomeranian,0.02,True,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,2017-03-04,10,838083903487373313
smson,1.3,13,,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",3455,10804,toy poodle,0.44,True,pomeranian,0.14,True,pekinese,0.13,True,"https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,2017-02-10,10,830097400375152640
willow,1.3,13,,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,4127,18423,cardigan,0.16,True,staffordshire bullterrier,0.16,True,boston bull,0.15,True,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,2017-02-18,10,832757312314028032
lilly,1.3,13,,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,19297,73397,labrador retriever,0.91,True,seat belt,0.06,False,pug,0.01,True,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,2017-02-12,10,830583320585068544
,1.3,13,pupper,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,1264,7117,briard,0.98,True,soft-coated wheaten terrier,0.01,True,bouvier des flandres,0.0,True,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1","""http://twitter.com"" ",https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,2017-02-14,10,831315979191906304
dutch,1.3,13,,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,2632,9872,chihuahua,0.26,True,pembroke,0.16,True,french bulldog,0.09,True,https://twitter.com/dog_rates/status/831552930092285952/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,2017-02-14,10,831552930092285952
,1.3,13,,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",2243,7908,eskimo dog,0.53,True,siberian husky,0.18,True,norwegian elkhound,0.1,True,"http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,2017-02-14,10,831650051525054464
chrlie,1.3,13,,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,2579,11659,great dane,0.87,True,american staffordshire terrier,0.03,True,boxer,0.02,True,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,2017-02-02,10,827199976799354881
chrlie,1.3,13,,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,3904,16728,chihuahua,0.44,True,kelpie,0.15,True,pembroke,0.1,True,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,2017-02-20,10,833826103416520705
cupid,1.3,13,doggo,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,11878,40325,great pyrenees,0.86,True,golden retriever,0.02,True,pekinese,0.02,True,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,2017-02-01,10,826848821049180160
,1.3,13,doggo,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,2882,14993,toilet tissue,0.26,False,golden retriever,0.23,True,bathtub,0.08,False,https://twitter.com/dog_rates/status/834574053763584002/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,2017-02-23,10,834574053763584002
moe,1.3,13,,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,4252,15224,golden retriever,0.78,True,cocker spaniel,0.09,True,labrador retriever,0.08,True,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2016-12-23,10,812372279581671427
tobi,1.3,13,,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,6159,22943,border terrier,0.16,True,norwegian elkhound,0.13,True,boston bull,0.1,True,https://twitter.com/dog_rates/status/834786237630337024/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,2017-02-23,10,834786237630337024
pwnd,1.3,13,,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,2709,11117,french bulldog,0.63,True,siamese cat,0.12,False,cougar,0.08,False,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,2017-02-01,10,826598365270007810
,1.3,13,doggo,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",1075,5361,labrador retriever,0.78,True,golden retriever,0.16,True,soft-coated wheaten terrier,0.01,True,"http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2017-01-30,10,826204788643753985
ike,1.3,13,,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,3599,17299,tennis ball,1.0,False,golden retriever,0.0,True,kuvasz,0.0,True,https://twitter.com/dog_rates/status/826115272272650244/photo/1,"""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,2017-01-30,10,826115272272650244
,1.3,13,,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,4935,20924,samoyed,0.96,True,white wolf,0.02,False,malamute,0.01,True,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1","""http://twitter.com/download/iphone"" ",https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,2017-02-26,10,836001077879255040
